"AIRO_ID","Roll_No","Off_Name","Add_1","Add_2","Add_3","Add_4","County","Ethos","Island","DEIS","Gaeltacht","M_13_14","F_13_14","T_13_14","xcoord","ycoord","Long","Lat"
1944,"17738B","SCOIL TOBAR PADRAIG","TOBAR PHADRAIG","LUIMNEACH","","","Limerick","CATHOLIC","N","N","N",79,70,149,151680,150130,-8.71323,52.6004
1945,"17814O","GEAROID UI GHRIOBHTHA","LOUGHILL","MOUNTRENCHARD","CO LIMERICK","","Limerick","CATHOLIC","N","N","N",33,22,55,119513,149972,-9.1879,52.5951
1946,"17871D","SCOIL CILL CHURNAIN","KILCORNAN","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",62,34,96,140205,151904,-8.8829,52.6152
1947,"17937H","SCOIL MOIN A LIN","CASTLEROY","LIMERICK","","","Limerick","CATHOLIC","N","N","N",378,339,717,162866,156449,-8.54884,52.658
1948,"17951B","SCOIL O CURAIN B","NEWCASTLEWEST","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",233,1,234,128194,134070,-9.05637,52.4535
1949,"17981K","S N GLEANN NA GCREABHAR","GLEANN NA GCREABHAR","CILL MOCHEALLOG","CO LUIMNI","","Limerick","CATHOLIC","N","N","N",31,25,56,180400,120760,-8.28759,52.3382
1950,"18030I","SCOIL AILBHE","CATHAIR AILBHE","BALLYBRICKEN GRANGE","KILLMALLOCK  LIMERICK","","Limerick","CATHOLIC","N","N","N",73,58,131,166085,144444,-8.50003,52.5504
1951,"18142T","SCOIL CNOC LOINGE  B","KNOCKLONG","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",61,57,118,171840,130608,-8.41401,52.4263
1952,"18161A","CASTLECONNELL N S","CASTLECONNEL","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",128,79,207,166574,162625,-8.49466,52.7138
1953,"18177P","SCOIL AINE NAOFA","RATH CAOLA","CO LUIMNI","","","Limerick","CATHOLIC","N","Y","N",46,131,177,136259,141857,-8.93923,52.5244
1954,"18236F","SCOIL NAOMH MUIRE","BEAL ATHA DA THUILLE","CO LUIMNI","","","Limerick","CATHOLIC","N","N","N",24,11,35,118730,145799,-9.19843,52.5575
1955,"18260C","SCOIL MHUIRE","BEAL AN ATHA","RATHLUIRC","CO CORK","","Limerick","CATHOLIC","N","N","N",68,60,128,133989,121984,-8.96875,52.3456
1956,"18367U","S N TOINN AN TAIRBH","CAPPAMORE","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",69,66,135,174633,149214,-8.37437,52.5937
1957,"18426K","SCOIL IDE NAOFA","RAITHINEACH","BEALACH","CO LUIMNI","","Limerick","CATHOLIC","N","N","N",43,47,90,128999,125386,-9.04269,52.3755
1958,"18516L","S N LIOS NA GROI","LISNAGRY","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",149,133,282,165388,158861,-8.51182,52.6799
1959,"18530F","ASKEATON SENIOR NS","ASKEATON","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",57,47,104,133542,150312,-8.98095,52.6001
1960,"18600A","S N MA RUA","MA RUA","CO LUIMNI","","","Limerick","CATHOLIC","N","N","N",90,81,171,173124,155420,-8.39715,52.6494
1961,"18612H","SCOIL MHUIRE","ACHADH LIN","BALLINGARRY","CO LIMERICK","","Limerick","CATHOLIC","N","N","N",74,45,119,136244,135197,-8.93818,52.4646
1962,"18653V","SCOIL NAOMH IOSEF","RATHKEALE","CO LIMERICK","","","Limerick","CATHOLIC","N","Y","N",70,0,70,136302,141937,-8.93861,52.5252
1963,"18708U","S N CILL LACHTAIN","NEWCASTLEWEST","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",49,66,115,124340,132939,-9.1128,52.4428
1964,"18717V","S N CIARAIN","CILLFIOBHNAI","ATH DARA","CO LUIMNI","","Limerick","CATHOLIC","N","N","N",24,22,46,145380,140485,-8.80462,52.5131
1965,"19272O","SN NAOMH IOSEF","BALLYBROWN","CLARINA","CO LIMERICK","","Limerick","CATHOLIC","N","N","N",149,121,270,150568,154867,-8.73035,52.6428
1966,"19323F","S N BEAL ATHA GREAN","KILMALLOCK","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",45,51,96,146677,128396,-8.78359,52.4046
1967,"19336O","SCOIL PHOIL NAOFA","DOORADOYLE","LIMERICK","","","Limerick","CATHOLIC","N","N","N",334,326,660,155936,154191,-8.65095,52.6372
1968,"19800N","MILFORD GRANGE N SCHOOL","MILFORD","CASTLETROY","CO LIMERICK","","Limerick","CATHOLIC","N","N","N",242,260,502,161699,158029,-8.56627,52.6722
1969,"19883U","GAELSCOIL O DOGHAIR","CAISLEAN NUA THIAR","CO LUIMNIGH","","","Limerick","CATHOLIC","N","N","N",123,114,237,128026,134472,-9.05893,52.457
1970,"19952N","HOSPITAL NS","HOSPITAL","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",88,95,183,170637,136519,-8.43222,52.4794
1971,"19966B","ST JOSEPHS","DRUMCOLLOGHER","CHARLEVILLE","CO LIMERICK","","Limerick","CATHOLIC","N","N","N",53,52,105,138580,121022,-8.90121,52.3375
1972,"20094A","SCOIL CHRIOST AN SLANAITHEOIR","BAILE AN GHARRAI","CO LUIMNIGH","","","Limerick","CATHOLIC","N","N","N",74,90,164,141522,135905,-8.86064,52.4715
1973,"20102T","ST FERGUS PRIMARY SCHOOL","GLIN","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",56,52,108,113077,146940,-9.28207,52.5669
1974,"20133H","SCOIL DEAN CUSSEN","BRU NA NDEISE","CO LUIMNIGH","","","Limerick","CATHOLIC","N","N","N",148,154,302,162621,135896,-8.55014,52.4733
1975,"20148U","GAELSCOIL CHALADH AN TREOIGH","CHALADH AN TREOIGH","LUIMNEACH","","","Limerick","CATHOLIC","N","N","N",119,133,252,162908,156336,-8.5482,52.657
1976,"20175A","LIMERICK CITY EAST EDUCATE TOGETHER","Mungret College","Mungret","County Limerick","","Limerick","MULTI DENOMINATIONAL","N","N","N",87,101,188,153932,153481,-8.68046,52.6307
1977,"20193C","SCOIL MOCHEALLÓG","KILMALLOCK","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",150,153,303,160719,128084,-8.57721,52.403
1978,"20233L","SCOIL CHAITRÍONA","CAPPAMORE","CO LIMERICK","","","Limerick","CATHOLIC","N","N","N",37,36,73,176954,151356,-8.34027,52.613
1979,"00856M","SCOIL NAOMH MICHEAL","LONGFORD","CO LONGFORD","","","Longford","CATHOLIC","N","Y","N",160,0,160,213565,275539,-7.79445,53.7293
1980,"00860D","FORGNEY N S","Cloncallow","Ballymahon","Co. Longford","","Longford","CATHOLIC","N","N","N",18,12,30,220179,255388,-7.69554,53.548
1981,"05115S","S N AN LEANA MOR","AN LEANA MOR","CO LONGFORD","","","Longford","CATHOLIC","N","Y","N",32,26,58,224329,263652,-7.63228,53.6221
1982,"07518E","S N CNOC AN MHARCAIGH","CNOC AN MHARCAIGH","LONGFORD","","","Longford","CATHOLIC","N","N","N",140,122,262,214242,279162,-7.78403,53.7618
1983,"10223C","TASHINNY N S","TASHINNY","COLEHILL","CO LONGFORD","","Longford","CHURCH OF IRELAND","N","N","N",18,15,33,220133,260264,-7.69592,53.5918
1984,"12136R","SCOIL BHRÍDE","GLEN","EDGEWORTHSTOWN","CO LONGFORD","","Longford","CATHOLIC","N","N","N",24,26,50,225221,268868,-7.61838,53.6689
1985,"12683A","LONGFORD MIXED N S","BATTERY RD","LONGFORD","","","Longford","CHURCH OF IRELAND","N","N","N",34,28,62,213228,275888,-7.79954,53.7325
1986,"12736S","NAOMH GUASACHTA N S","BUNLAHY","BALLINALEE","CO LONGFORD","","Longford","CATHOLIC","N","N","N",26,26,52,227424,282642,-7.58382,53.7926
1987,"12813K","ST COLUMBAS MXD N S","CLOONAGH","DRING","CO LONGFORD","","Longford","CATHOLIC","N","N","N",11,25,36,231666,287894,-7.51891,53.8395
1988,"13313S","St. John's National School,","Ballinalee Road","EDGEWORTHSTOWN","CO LONGFORD","","Longford","CHURCH OF IRELAND","N","N","N",10,17,27,225927,272037,-7.60743,53.6974
1989,"13320P","FERMOYLE MIXED N S","FERMOYLE","LANESBORO","CO LONGFORD","","Longford","CATHOLIC","N","Y","N",51,47,98,200489,263851,-7.99261,53.6245
1990,"13752V","NAOMH PADRAIG N S","MUCKERSTAFF","COOLARTY","CO LONGFORD","","Longford","CATHOLIC","N","N","N",20,26,46,229299,278963,-7.55572,53.7594
1991,"14049J","WHITEHALL N S","TARMONBARRY","LONGFORD","","","Longford","CATHOLIC","N","N","N",59,39,98,204329,278692,-7.93436,53.7578
1992,"14300O","KILLASONNA MIXED N S","KILLASONNA","GRANARD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",31,21,52,234549,277568,-7.47627,53.7466
1993,"14386E","STONEPARK N S","STONEPARK","LONGFORD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",125,118,243,211915,271641,-7.8196,53.6943
1994,"14650S","CLOONTAGH MIXED N S","CLOONTAGH","KILLASHEE","CO LONGFORD","","Longford","CATHOLIC","N","N","N",12,12,24,207043,265213,-7.89351,53.6367
1995,"14672F","COLEHILL MIXED N S","COLEHILL","LONGFORD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",69,76,145,221335,260876,-7.67772,53.5973
1996,"15122V","ST BERNARDS MIXED N S","ABBEYLARA","LONGFORD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",22,22,44,236435,279710,-7.44743,53.7657
1997,"15154L","NAOMH DOMINIC N S","CAONACH","LONGPHORT","CO LONGPHORT","","Longford","CATHOLIC","N","N","N",64,70,134,212043,263895,-7.81797,53.6247
1998,"16665S","ST MARYS MIXED N S","DRUMLISH","LONGFORD","CO LONGFORD","","Longford","CATHOLIC","N","Y","N",90,105,195,215376,285413,-7.76652,53.818
1999,"17561L","SAMHTHANN N S","BALLINALEE","LONGFORD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",81,69,150,223266,280702,-7.64707,53.7754
2000,"17644P","SCOIL MHUIRE","AUGHNAGARRON","GRANARD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",44,45,89,234898,283335,-7.47032,53.7984
2001,"18178R","ST JOSEPHS CONVENT","LONGFORD","CO LONGFORD","","","Longford","CATHOLIC","N","Y","N",120,296,416,213621,275141,-7.79362,53.7257
2002,"18258P","NAOMH EARNAIN N S","KILASHEE","LONGFORD","CO LONGFORD","","Longford","CATHOLIC","N","N","N",18,18,36,208043,269945,-7.87827,53.6792
2003,"18259R","Lanesborough Primary School","Scoil Mhuire gan Smál","Lanesborough","Co. Longford","","Longford","CATHOLIC","N","N","N",39,42,81,200864,269310,-7.98693,53.6735
2004,"18733T","S N MHUIRE","CLUAIN DE RATH","CO LONGPHORT","","","Longford","CATHOLIC","N","N","N",28,36,64,206289,275608,-7.9047,53.7301
2005,"19171I","S N NAOMH MHUIRE","BAILE NUA AN CHAISIL","CO LONGPHORT","","","Longford","CATHOLIC","N","N","N",48,46,94,204005,259228,-7.93952,53.5829
2006,"19279F","S N NAOMH TREASA","CLONTUMPHER","BALLINALEE","CO LONGFORD","","Longford","CATHOLIC","N","Y","N",153,124,277,219094,281092,-7.71033,53.779
2007,"19296F","S N NAOMH COLMCILLE","AUGHNACLIFFE","CO LONGFORD","","","Longford","CATHOLIC","N","N","N",70,61,131,225987,288510,-7.60513,53.8454
2008,"19353O","ST PATRICKS NS LONGFORD","DROMARD","MOYNE","COUNTY LONGFORD","","Longford","CATHOLIC","N","N","N",66,61,127,223176,295253,-7.64734,53.9061
2009,"19467G","SAINT MELS","SAINT MELS","ARDAGH","CO LONGFORD","","Longford","CATHOLIC","N","N","N",108,97,205,220496,268640,-7.68988,53.6671
2010,"19753H","ST EMERS","ST EMERS","TEMPLEMICHAEL","CO LONGFORD","","Longford","CATHOLIC","N","N","N",117,96,213,214555,275724,-7.77944,53.7309
2011,"19975C","ST PATRICKS","BALLINAMUCK","CO LONGFORD","","","Longford","CATHOLIC","N","N","N",46,51,97,219186,289572,-7.7084,53.8552
2012,"19987J","SCOIL MHUIRE N S","NEWTOWNFORBES","CO LONGFORD","","","Longford","CATHOLIC","N","N","N",172,174,346,211041,279206,-7.83257,53.7623
2013,"20083S","GAELSCOIL AN LONGFOIRT","FEARANN UÍ DHUAGÁIN","LONGFORT","CO LONGFOIRT","","Longford","CATHOLIC","N","N","N",102,107,209,213212,273972,-7.79987,53.7152
2014,"20101R","THE SACRED HEART PRIMARY N.S.","GRANARD","CO LONGFORD","","","Longford","CATHOLIC","N","Y","N",72,48,120,233610,281280,-7.4901,53.78
2015,"20124G","ST MARYS N.S.","Edgeworthstown","Co Longford","","","Longford","CATHOLIC","N","Y","N",247,222,469,226301,272117,-7.60176,53.6981
2016,"20128O","ST MATTHEWS MIXED N.S","BALLYMAHON","CO LONGFORD","","","Longford","CATHOLIC","N","Y","N",118,114,232,215404,257438,-7.76748,53.5666
2017,"00851C","PRESENTATION CONVENT","BALLYMAKENNY ROAD","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","Y","N",0,357,357,309370,276836,-6.34265,53.7297
2018,"01434O","S N COLUMCILLE","TULLYDONNELL","TOGHER","DROGHEDA CO LOUTH","","Louth","CATHOLIC","N","N","N",96,78,174,309574,288824,-6.3353,53.8373
2019,"01553W","LOUTH MIXED N S","LOUTH","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",81,77,158,295633,301057,-6.5432,53.9499
2020,"01554B","BAILE AN PHUSTA N S","SMARMORE","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",105,119,224,295044,286762,-6.5566,53.8216
2021,"02322I","ST OLIVERS NS","CARLINGFORD","CO LOUTH","","","Louth","CATHOLIC","N","N","N",74,72,146,319065,311331,-6.18241,54.0374
2022,"02745N","TALLONSTOWN N S","TALLONSTOWN","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",143,126,269,295337,297638,-6.54877,53.9193
2023,"02793B","S N MULLACH BUI","MULLACH BUI","RIVERSTOWN DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",31,27,58,316705,309313,-6.2192,54.0198
2024,"03787L","WALSHESTOWN N S","WALSHESTOWN","CLOGHERHEAD DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",64,47,111,312028,285497,-6.29924,53.8069
2025,"06576N","DROMIN N S","DROMIN","DUNLEER","CO LOUTH","","Louth","CATHOLIC","N","N","N",47,53,100,302423,289424,-6.44369,53.8442
2026,"11072M","S N NAOMH PEADAR","BOLTON STREET","DROGHEDA","CO LOUTH","","Louth","CHURCH OF IRELAND","N","N","N",51,42,93,308627,275404,-6.3544,53.717
2027,"13670T","DULARGY MIXED N S","DULARGY","RAVENSDALE DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",87,98,185,309368,311672,-6.33025,54.0426
2028,"14069P","DUN DEALGAN N S","JOCELYN STREET","DUNDALK","CO LOUTH","","Louth","PRESBYTERIAN","N","N","N",50,41,91,305268,307282,-6.39434,54.004
2029,"14207B","SN CHILL SARAIN","CHILL SARAIN","BAILE AN GHEARLANAIGH","CO LU","","Louth","CATHOLIC","N","N","N",112,84,196,305913,294219,-6.38903,53.8865
2030,"14252G","CALLYSTOWN MIXED N S","CALLYSTOWN","CLOGHERHEAD DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",172,139,311,315802,283872,-6.24259,53.7915
2031,"14578N","SCOIL NAOMH FAINCHE","COLLAN","CO LOUTH","","","Louth","CATHOLIC","N","N","N",120,112,232,300056,281852,-6.4821,53.7766
2032,"14651U","CASTLETOWN RD CONVENT","CASTLETOWN RD","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","Y","N",0,178,178,304606,308005,-6.40418,54.0106
2033,"15101N","KNOCKBRIDGE MIXED N S","KNOCKBRIDGE","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",129,152,281,299418,303681,-6.48471,53.9728
2034,"15259C","S N N MAOLMHAODHAGH C","DUNDALK","CO LOUTH","","","Louth","CATHOLIC","N","N","N",0,232,232,304389,306914,-6.40787,54.0009
2035,"15260K","S N N MAOLMHAODHAGH N","DUNDALK","CO LOUTH","","","Louth","CATHOLIC","N","N","N",129,142,271,304447,306953,-6.40697,54.0012
2036,"15285D","SC NA GCREAGACHA DUBHA","BLACKROCK","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",246,191,437,307145,302876,-6.36727,53.964
2037,"16208N","Scoil Náisíunta Naomh Feichín","TERMONFECKIN","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",137,154,291,314090,280083,-6.26996,53.7578
2038,"16249E","BELLURGAN N S","BELLURGAN","RAVENSDALE DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",61,62,123,310025,308749,-6.32128,54.0162
2039,"16431Q","S N OILIBEAR BEANNAITHE","STONETOWN LUBHADH","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",15,20,35,292094,302623,-6.59662,53.9646
2040,"16469S","ST NICHOLAS MONASTERY NS","PHILIP STREET","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","Y","N",188,0,188,304582,307944,-6.40457,54.0101
2041,"16749B","KILCURLEY MIXED N S","KILCURLEY","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",105,107,212,300387,307544,-6.46867,54.0073
2042,"16760M","DROMISKIN MIXED N S","DROMISKIN","CO LOUTH","","","Louth","CATHOLIC","N","N","N",107,119,226,304811,298015,-6.40449,53.9208
2043,"17059E","SCOIL NA MBRAITHRE SN","GEATA AN DOMHNAIGH","DROICHEAD ATHA","CO LUI","","Louth","CATHOLIC","N","Y","N",380,0,380,308987,275513,-6.34891,53.7179
2044,"17124M","ARDEE MONASTERY","ARDEE","CO LOUTH","","","Louth","CATHOLIC","N","N","N",245,0,245,296291,290158,-6.5366,53.8519
2045,"17195M","C.B.S. PRIMARY","CHAPEL STREET","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",247,180,427,304966,307532,-6.39886,54.0063
2046,"17315T","SCOIL DAIRBHRE MIXED","READYPENNY","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",50,33,83,301316,298654,-6.45746,53.9273
2047,"17550G","SCOIL FHURSA","HAGGARDSTOWN","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",80,85,165,304722,302855,-6.40418,53.9643
2048,"17726R","S N TULACH ALUINN","TULLYALLEN","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",216,199,415,304048,277494,-6.42304,53.7367
2049,"17949O","S N PADRAIG NAOFA B","BOTHAR BRUGHA","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","Y","N",303,0,303,308709,275847,-6.353,53.7209
2050,"17952D","S N NAOMH FHIONAIN","DILLONSTOWN","DUNLEER","CO LOUTH","","Louth","CATHOLIC","N","N","N",54,46,100,308762,291633,-6.34663,53.8627
2051,"17965M","S N BHRIDE","ARD ACHAIDH","OMEATH","DUNDALK","CO. LOUTH","Louth","CATHOLIC","N","N","N",50,37,87,313132,315916,-6.27123,54.0799
2052,"18001B","S N NAOMH LORCAN","OMEATH","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","Y","N",35,35,70,314436,316214,-6.2512,54.0823
2053,"18019U","S N CHAOIMHIN NAOFA","PHILIPSTOWN","DUNLEER","CO LOUTH","","Louth","CATHOLIC","N","N","N",75,64,139,300792,286939,-6.46928,53.8222
2054,"18034Q","S N MHUIRE","MUCHGRANGE","GRIANPHORT DUN DEALGAN","CO LOUTH","","Louth","CATHOLIC","N","N","N",60,65,125,322067,308591,-6.13771,54.012
2055,"18045V","S N MUIRE GAN SMAL","CARTOWN","TERMONFECKIN DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",134,129,263,311518,281366,-6.30848,53.7699
2056,"18069M","NAOMH SEOSAMH","MELL","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",149,130,279,307742,275636,-6.36772,53.7192
2057,"18098T","S N BHRIDE C","BOTHAR BRUGHA","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","Y","N",0,303,303,308807,275863,-6.35151,53.7211
2058,"18099V","S N MUIRE NA TROCAIRE","ARDEE","CO LOUTH","","","Louth","CATHOLIC","N","N","N",0,251,251,296536,290254,-6.53285,53.8527
2059,"18101F","S N MUIRE","PAIRC NA RIAN","JENKINSTOWN DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",88,81,169,313945,307021,-6.26215,53.9998
2060,"18126V","S N SAN NIOCLAS","TIGH BANAN","CASTLEBELLINGHAM","CO LOUTH","","Louth","CATHOLIC","N","N","N",60,31,91,302620,291898,-6.43987,53.8663
2061,"18148I","SCOIL BHRIDE MIXED N S","LANN LEIRE","CO LOUTH","","","Louth","CATHOLIC","N","N","N",133,135,268,305361,288048,-6.39954,53.8312
2062,"18186Q","SCOIL PHADRAIG NAOFA","KILCURRY","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",112,96,208,303189,311713,-6.42453,54.0442
2063,"18312S","S N TALAMH NA MANACH","TALAMH NA MANACH","CARLINGFORD","CO LOUTH","","Louth","CATHOLIC","N","N","N",54,68,122,319825,307458,-6.17235,54.0024
2064,"18347O","S N SAN NIOCLAS","NICHOLAS ST","DUNDALK","CO LOUTH","","Louth","CHURCH OF IRELAND","N","Y","N",62,46,108,304964,307935,-6.39875,54.0099
2065,"18382Q","SCOIL BHRIDE","SIOLACH","HACKBALSCROSS DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",15,26,41,294505,310929,-6.55731,54.0388
2066,"18391R","S N BRIGHDE","FOCHAIRD","MOUNTPLEASANT DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",46,41,87,305574,311776,-6.38811,54.0443
2067,"18471P","S N RATH CORR","RIVERSTOWN","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",38,31,69,318804,305597,-6.18864,53.9859
2068,"18504E","S N N MAOLMHAODHAGH B","DUNDALK","CO LOUTH","","","Louth","CATHOLIC","N","N","N",218,0,218,304423,306934,-6.40734,54.001
2069,"18635T","S N TIGH AN IUBHAIR","TIGH AN IUBHAIR","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",108,100,208,304302,283551,-6.41714,53.791
2070,"19215C","S N ARD MHUIRE C","BALLSGROVE","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","Y","N",0,354,354,308340,274732,-6.35898,53.711
2071,"19223B","S N PADRAIG","BAILE UI IR","MAINISTIR BHUITHE","DROGHEDA CO LOUTH","","Louth","CATHOLIC","N","N","N",116,88,204,308611,281936,-6.35235,53.7756
2072,"19246N","S N AN TSLANAITHEORA B","ARD EASMUINN","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","Y","N",84,0,84,303948,307501,-6.41439,54.0062
2073,"19247P","S N AN TSLANAITHEORA C","ARD EASMUINN","DUN DEALGAN","CO LOUTH","","Louth","CATHOLIC","N","Y","N",2,102,104,303867,307545,-6.41561,54.0066
2074,"19479N","RATHMULLAN N S","RATHMULLEN","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","Y","N",249,175,424,307543,274698,-6.37106,53.7109
2075,"19598V","MUIRE NA NGAEL NS","BAY ESTATE","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","N","N",363,328,691,306681,306325,-6.37313,53.9951
2076,"19673J","ST JOSEPHS N S","AVENUE ROAD","DUNDALK","CO LOUTH","","Louth","CATHOLIC","N","Y","N",239,222,461,305820,305958,-6.38638,53.992
2077,"19678T","ST PAULS SENIOR NS","RATHMULLEN","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","Y","N",250,176,426,307448,274673,-6.37251,53.7107
2078,"19740V","S N AONGHUSA","GEATA AN DOMHNAIGH","DROICHEAD ATHA","CO LU","","Louth","CATHOLIC","N","N","N",117,91,208,309038,275525,-6.34814,53.718
2079,"19892V","GAELSCOIL DHUN DEALGAN","MUIRTHEIMHNE MOR","DUN DEALGAN","CO LU","","Louth","CATHOLIC","N","Y","N",97,111,208,306195,305520,-6.38082,53.988
2080,"20146Q","LE CHEILE EDUCATE TOGETHER","MORNINGTON","DROGHEDA","CO LOUTH","","Louth","MULTI DENOMINATIONAL","N","N","N",259,187,446,311967,275618,-6.30375,53.7182
2081,"20163Q","S.N EOIN BAISTE","FATIMA","CASTLETOWN","DUNDALK","CO LOUTH","Louth","CATHOLIC","N","Y","N",86,91,177,303200,308830,-6.42534,54.0183
2082,"20171P","ARDEE EDUCATE TOGETHER N.S","DUNDALK ROAD","ARDEE","CO LOUTH","","Louth","MULTI DENOMINATIONAL","N","N","N",54,50,104,296003,291357,-6.5406,53.8627
2083,"20205G","ST MARYS PARISH PRIMARY SCHOOL","DUBLIN ROAD","DROGHEDA","CO LOUTH","","Louth","CATHOLIC","N","N","N",552,468,1,309720.56,274388.73,-6.3382,53.7076
2084,"20259G","St. Francis National School","Rock Road","Blackrock","Dundalk","","Louth","CATHOLIC","N","N","N",71,66,137,306916,302906,-6.37075,53.9643
2085,"20294I","Aston Village Educate Together National School","Dunlin Street","Aston Village","Drogheda","Co. Louth","Louth","MULTI DENOMINATIONAL","N","N","N",156,141,297,310307,277007,-6.32839,53.731
2086,"20339E","RÉALT NA MARA SCHOOL","MILL STREET","DUNDALK","CO. LOUTH","","Louth","CATHOLIC","N","N","N",209,199,408,305569,307582,-6.38964,54.0066
2087,"20349H","SCOIL OILIBHÉIR NAOFA","C/O SHAMROCK LODGE/BOYNE RUGBY CLUB","BALLYMAKENNY ROAD","DROGHEDA","CO LOUTH","Louth","CATHOLIC","N","N","N",101,109,210,309276,276666,-6.34413,53.7282
2088,"01676P","BALLINDINE B N S","BALLINDINE","CO MAYO","","","Mayo","CATHOLIC","N","N","N",69,57,126,136792,269608,-8.9565,53.6724
2089,"02912G","SCOIL NA GCOILLINI","MILIUC","BEAL ATHA NA MUICE","CO MHAIGH EO","","Mayo","CATHOLIC","N","N","N",55,51,106,132954,298293,-9.02082,53.9296
